"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q1","Q2_First.Click","Q2_Last.Click","Q2_Page.Submit","Q2_Click.Count","Q3_1","Q4","Q5","Q6_First.Click","Q6_Last.Click","Q6_Page.Submit","Q6_Click.Count","Q7_2","Q7_26","Q7_27","Q7_3","Q7_4","Q7_5","Q7_7","Q7_8","Q7_11","Q7_12","Q7_DO_2","Q7_DO_26","Q7_DO_27","Q7_DO_3","Q7_DO_4","Q7_DO_5","Q7_DO_7","Q7_DO_8","Q7_DO_11","Q7_DO_12","Q8_First.Click","Q8_Last.Click","Q8_Page.Submit","Q8_Click.Count","Q9_5","Q9_6","Q9_9","Q9_10","Q10_First.Click","Q10_Last.Click","Q10_Page.Submit","Q10_Click.Count","Q11_5","Q11_2","Q11_3","Q11_4","Q12_First.Click","Q12_Last.Click","Q12_Page.Submit","Q12_Click.Count","Q13_1","Q13_2","Q13_3","Q13_4","Q14_First.Click","Q14_Last.Click","Q14_Page.Submit","Q14_Click.Count","Q15_1","Q15_5","Q15_3","Q15_4","Q16_First.Click","Q16_Last.Click","Q16_Page.Submit","Q16_Click.Count","Q18_First.Click","Q18_Last.Click","Q18_Page.Submit","Q18_Click.Count","Q23_1","Q24_First.Click","Q24_Last.Click","Q24_Page.Submit","Q24_Click.Count","Q26_1","Q27_First.Click","Q27_Last.Click","Q27_Page.Submit","Q27_Click.Count","Q32_1","Q33_First.Click","Q33_Last.Click","Q33_Page.Submit","Q33_Click.Count","Q38_1","Q39_First.Click","Q39_Last.Click","Q39_Page.Submit","Q39_Click.Count","Q44_1","Q45_First.Click","Q45_Last.Click","Q45_Page.Submit","Q45_Click.Count","Q46_1","Q47_1","Q48_First.Click","Q48_Last.Click","Q48_Page.Submit","Q48_Click.Count","Q49.1_1","Q49.1_2","Q49.1_3","Q49.1_4","Q49.1_5","Q49.1_6","Q49_DO_1","Q49_DO_2","Q49_DO_3","Q49_DO_4","Q49_DO_5","Q49_DO_6","Q50_First.Click","Q50_Last.Click","Q50_Page.Submit","Q50_Click.Count","Q51.1_1","Q51.1_2","Q51.1_3","Q51.1_4","Q51.1_5","Q52_First.Click","Q52_Last.Click","Q52_Page.Submit","Q52_Click.Count","Q53","Q54","Q55","Q56","Q57_First.Click","Q57_Last.Click","Q57_Page.Submit","Q57_Click.Count","Q58.1_1","Q58.1_2","Q58.1_3","Q58.1_4","Q58.1_5","Q58.1_6","Q59","Q60_First.Click","Q60_Last.Click","Q60_Page.Submit","Q60_Click.Count","Q61","Q62","Q63_First.Click","Q63_Last.Click","Q63_Page.Submit","Q63_Click.Count","Q64","Q65","Q66","Q84_First.Click","Q84_Last.Click","Q84_Page.Submit","Q84_Click.Count","Q67_5","Q67_6","Q67_9","Q67_10","Q68_First.Click","Q68_Last.Click","Q68_Page.Submit","Q68_Click.Count","Q69_5","Q69_2","Q69_3","Q69_4","Q70_First.Click","Q70_Last.Click","Q70_Page.Submit","Q70_Click.Count","Q71_1","Q71_2","Q71_3","Q71_4","Q72_First.Click","Q72_Last.Click","Q72_Page.Submit","Q72_Click.Count","Q73_1","Q73_5","Q73_3","Q73_4","Q74_First.Click","Q74_Last.Click","Q74_Page.Submit","Q74_Click.Count","Q75","Q76_First.Click","Q76_Last.Click","Q76_Page.Submit","Q76_Click.Count","opp","rid","RISN","Q_TotalDuration","gc","term","year","age_group","Q56...Topics","FL_37_DO_TopicISozialeGerechtigkeit.Pre.measurement.done12.","FL_37_DO_TopicIIInnereSicherheit.Pre.measurement.done12.","FL_37_DO_TopicIIIFlüchtlinge.Pre.measurement.done12.","FL_37_DO_TopicIVEuropa.Pre.measurement.done12.","FL_38_DO_TopicISozialeGerechtigkeit.Post.measurement.done12.","FL_38_DO_TopicIIInnereSicherheit.Post.measurement.done12.","FL_38_DO_TopicIIIFlüchtlinge.Post.measurement.done12.","FL_38_DO_TopicIVEuropa.Post.measurement.done12.","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q22","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q24","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q20","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q23","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q19","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q21","TopicIIInnereSicherheit.Storypost.done12._DO_Q32","TopicIIInnereSicherheit.Storypost.done12._DO_Q33","TopicIIInnereSicherheit.Storypost.done12._DO_Q31","TopicIIInnereSicherheit.Storypost.done12._DO_Q30","TopicIIInnereSicherheit.Storypost.done12._DO_Q29","TopicIIInnereSicherheit.Storypost.done12._DO_Q28","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q36","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q35","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q34","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q37","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q39","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q38","TopicIVEuropa.Storypost.text.done12._DO_Q42","TopicIVEuropa.Storypost.text.done12._DO_Q43","TopicIVEuropa.Storypost.text.done12._DO_Q45","TopicIVEuropa.Storypost.text.done12._DO_Q44","TopicIVEuropa.Storypost.text.done12._DO_Q41","TopicIVEuropa.Storypost.text.done12._DO_Q40"
"2017-09-19 18:08:22","2017-09-19 18:18:44","IP Address",100,621,"True","2017-09-19 18:18:44",NA,NA,NA,NA,50.145706176758,8.6549072265625,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1994,"weiblich","allgemeine oder fachgebundene Hochschulreife (Abitur)",2.961,14.014,14.752,9,10,8,9,9,10,NA,NA,8,NA,NA,8,6,10,9,5,3,2,7,4,1,0.241,36.183,37.287,31,7,7,4,NA,5.982,19.079,19.732,11,7,7,9,8,5.768,15.384,15.936,12,5,10,8,9,9.202,22.872,23.449,12,4,3,6,4,6.817,18.054,18.743,10,11.523,17.401,21.11,3,6,1.907,22.928,25.263,10,3,12.038,13.303,14.06,3,6,9.132,14.691,15.25,7,7,6.621,20.198,24.08,13,6,4.991,20.095,20.161,17,4,4,3.137,29.106,29.687,12,"CDU","CSU","Die Linke","Bündnis 90/Die Grünen","","SPD",3,6,2,1,4,5,3.474,29.929,30.021,21,"Präsident des Deutschen Bundestages","Bundespräsident","Parteivorsitzender der SPD","Parteivorsitzender der SPD","Bundesminister für Entwicklung",3.66,25.546,30.014,14,"Ja","einer evangelischen Kirche","keine Angabe",35037,1.557,11.238,16.275,14,"Eher unwichtig","Eher unwichtig","Sehr wichtig","Wichtig","Sehr wichtig","Wichtig","Einmal am Tag",6.514,28.878,29.478,26,"Ja","Stündlich",2.709,3.999,4.6,3,"Ja","CDU/CSU","",NA,NA,NA,NA,7,6,5,NA,4.629,15.09,15.609,14,7,6,7,8,5.546,14.348,14.935,12,6,8,7,7,3.388,12.954,13.487,13,4,5,4,3,6.276,19.595,19.987,17,"Ich habe die Erklärung gelesen.",5.047,63.974,65.108,39,"Qual951-1209Germany1","027A4CD2-549D-E711-813E-121EAC84731D",1238464,621,1,NA,NA,"",NA,2,3,1,4,3,2,4,1,NA,3,1,2,NA,NA,2,3,1,NA,NA,NA,NA,1,NA,NA,2,3,NA,NA,3,2,NA,1
"2017-09-19 18:05:55","2017-09-19 18:19:24","IP Address",100,809,"True","2017-09-19 18:19:25",NA,NA,NA,NA,51.959701538086,7.6313934326172,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1999,"weiblich","allgemeine oder fachgebundene Hochschulreife (Abitur)",4.723,24.403,25.352,15,6,8,NA,NA,5,NA,NA,NA,3,NA,8,2,6,1,5,4,9,3,7,10,8.77,39.485,40.001,33,6,5,5,NA,0.724,26.244,26.975,14,5,4,7,4,7.136,38.628,41.109,18,5,6,5,6,2.353,35.473,36.045,23,NA,4,6,4,11.421,31.022,37.245,10,13.087,20.806,23.727,3,5,11.467,35.37,35.913,13,4,2.817,16.491,19.355,11,3,2.921,9.555,10.499,5,5,26.773,37.953,38.43,16,5,5.678,21.311,22.888,42,NA,4,3.7,48.918,49.802,25,"CDU","CSU","Die Linke","Bündnis 90/Die Grünen","","SPD",6,4,1,2,3,5,1.239,29.308,30.012,24,"Parteivorsitzender der Linken","Bundesminister für Entwicklung","Parteivorsitzender der SPD","","",1.847,29.292,30.005,10,"Ja","keine Angabe","keine Angabe",55634,4.117,27.477,34.461,28,"Komplett unwichtig","Eher unwichtig","Wichtig","Sehr wichtig","Wichtig","Wichtig","Mehrmals die Woche, aber nicht täglich",3.668,25.737,26.49,33,"Ja","Nie",0.729,4.813,5.361,7,"Ja","Keine Angabe","",NA,NA,NA,NA,6,5,4,NA,2.86,22.805,23.513,18,NA,NA,NA,NA,2.12,15.142,15.552,25,5,5,5,5,8.486,32.991,34.556,14,NA,4,4,4,1.942,33.867,36.221,14,"Ich habe die Erklärung gelesen.",6.038,37.174,37.865,23,"Qual951-1209Germany1","7C1E7C72-549D-E711-813E-121EAC84731D",1238464,809,1,NA,NA,"",NA,4,2,1,3,2,4,3,1,NA,3,NA,2,NA,1,2,3,NA,1,NA,NA,NA,NA,1,NA,2,3,NA,1,3,2,NA,NA
"2017-09-19 18:07:10","2017-09-19 18:21:13","IP Address",100,842,"True","2017-09-19 18:21:14",NA,NA,NA,NA,51.4375,6.7427978515625,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1997,"weiblich","allgemeine oder fachgebundene Hochschulreife (Abitur)",2.53,15.69,16.594,8,9,8,NA,3,7,5,5,NA,4,6,7,1,4,9,10,6,8,2,5,3,24.99,63.34,65.078,22,7,1,6,10,10.286,48.245,49.436,16,7,5,2,0,23.773,49.33,50.336,8,8,3,3,3,7.544,73.38,73.912,9,0,3,2,2,19.596,37.9,38.496,8,35.765,37.886,39.6,2,6,15.121,30.606,31.664,6,0,10.987,14.228,14.896,3,3,19.889,23.257,24.017,4,8,8.153,36.456,37.376,14,3,11.37,24.013,24.694,9,1,6,2.21,21.318,22.893,9,"CDU","AfD","Bündnis 90/Die Grünen","Bündnis 90/Die Grünen","","SPD",5,6,4,3,1,2,6.856,28.694,30.024,17,"","","Bundespräsident","Parteivorsitzender der SPD","",8.932,22.531,30.028,8,"Ja","keiner","unter 500 Euro",46119,2.212,36.169,40.378,23,"Komplett unwichtig","Wichtig","Sehr wichtig","Wichtig","Eher unwichtig","Eher unwichtig","Mehrmals die Woche, aber nicht täglich",6.25,24.654,25.468,27,"Nein","",NA,NA,NA,NA,"Ja","Die Linke","",NA,NA,NA,NA,8,1,7,9,6.501,23.683,24.53,7,6,5,2,0,6.974,20.668,21.359,6,8,4,2,2,4.177,12.015,12.785,7,2,3,4,2,3.647,19.325,19.985,9,"Ich habe die Erklärung gelesen.",6.166,36.502,41.511,18,"Qual951-1209Germany1","E53668A8-549D-E711-813E-121EAC84731D",1238464,842,1,NA,NA,"",NA,1,4,3,2,4,2,3,1,NA,3,1,2,NA,NA,2,3,NA,1,NA,NA,NA,NA,NA,1,2,3,NA,NA,3,2,NA,1
"2017-09-19 18:09:51","2017-09-19 18:21:32","IP Address",100,701,"True","2017-09-19 18:21:33",NA,NA,NA,NA,51.397399902344,6.2919006347656,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1963,"weiblich","allgemeine oder fachgebundene Hochschulreife (Abitur)",1.95,52.106,53.112,7,5,4,4,4,4,NA,NA,NA,NA,NA,6,2,10,4,3,1,5,7,8,9,7.105,36.834,37.958,11,10,4,0,7,9.326,32.786,33.996,4,10,4,10,4,6.134,20.355,21.35,4,2,10,6,6,9.126,25.021,25.986,5,2,NA,4,1,10.711,30.387,31.428,4,0,0,16.856,0,5,32.008,33.655,34.567,2,4,12.993,16.909,18.124,3,5,10.293,11.558,12.485,2,5,8.891,22.311,24.841,8,5,13.36,33.18,34.169,4,NA,5,11.431,15.962,17.008,2,"CDU","SPD","FDP","Bündnis 90/Die Grünen","FDP","SPD",6,5,2,3,1,4,8.741,27.681,30.005,6,"","","","Parteivorsitzender der SPD","",4.455,17.849,30.014,5,"Ja","keiner","2000 bis 2500 Euro",41516,1.749,15.098,18.629,7,"Komplett unwichtig","Komplett unwichtig","Wichtig","Wichtig","Sehr wichtig","Wichtig","Mehrmals die Woche, aber nicht täglich",4.542,43.084,44.071,8,"Nein","",NA,NA,NA,NA,"Ja","CDU/CSU","",NA,NA,NA,NA,6,4,2,7,7.549,28.359,29.338,7,10,4,10,4,5.779,22.098,23.953,5,4,10,6,6,5.507,20.584,21.356,6,NA,NA,NA,2,7.858,19.62,20.801,5,"Ich habe die Erklärung gelesen.",6.844,71.743,73.186,12,"Qual951-1209Germany1","30604708-559D-E711-813E-121EAC84731D",1238464,701,1,NA,NA,"",NA,3,2,4,1,4,1,2,3,NA,3,NA,2,1,NA,2,3,NA,1,NA,NA,NA,NA,1,NA,2,3,1,NA,3,2,NA,NA
"2017-09-19 18:12:45","2017-09-19 18:22:33","IP Address",100,588,"True","2017-09-19 18:22:33",NA,NA,NA,NA,48.88330078125,8.6999969482422,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1998,"weiblich","allgemeine oder fachgebundene Hochschulreife (Abitur)",1.531,14.981,17.228,8,10,10,9,9,8,NA,NA,NA,NA,NA,5,7,8,4,3,2,9,6,1,10,7.509,26.729,27.413,25,9,3,2,9,8.391,31.637,32.027,12,7,6,7,7,6.07,23.822,25.346,16,8,9,8,NA,1.281,19.696,20.464,12,3,2,7,7,8.344,23.651,25.38,10,3.951,18.635,22.035,4,8,1.464,20.464,21.295,5,2,3.107,11.647,12.498,8,9,4.431,9.181,9.777,8,7,1.134,26.171,27.023,18,4,0.953,22.36,24.771,12,5,4,0.946,20.866,21.646,6,"CDU","SPD","Die Linke","Bündnis 90/Die Grünen","Bündnis 90/Die Grünen","SPD",3,1,6,2,5,4,6.444,19.459,20.086,17,"Parteivorsitzender der Linken","Bundesminister für Entwicklung","Präsident des Deutschen Bundestages","Parteivorsitzender der SPD","",1.97,27.979,30.006,11,"Ja","einer evangelischen Kirche","keine Angabe",75175,0.931,14.991,17.285,14,"Eher unwichtig","Sehr wichtig","Sehr wichtig","Wichtig","Wichtig","Eher unwichtig","Mehrmals die Woche, aber nicht täglich",1.234,26.031,26.529,25,"Ja","Einmal am Tag",3.034,3.05,3.866,2,"Ja","SPD","",NA,NA,NA,NA,9,3,2,8,3.407,14.443,15.161,13,7,6,8,7,9.658,19.587,21.075,14,8,9,7,4,2.604,12.743,13.56,11,3,2,6,6,2.262,12.254,12.987,11,"Ich habe die Erklärung gelesen.",3.092,58.263,58.988,36,"Qual951-1209Germany1","8961FB67-559D-E711-813E-121EAC84731D",1238464,588,1,NA,NA,"",NA,2,1,4,3,2,1,3,4,1,3,NA,2,NA,NA,2,3,NA,NA,1,NA,NA,NA,NA,1,2,3,NA,1,3,2,NA,NA
"2017-09-19 18:14:33","2017-09-19 18:23:04","IP Address",100,511,"True","2017-09-19 18:23:05",NA,NA,NA,NA,51.201400756836,6.6943969726562,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1963,"weiblich","allgemeine oder fachgebundene Hochschulreife (Abitur)",27.663,38.903,39.846,7,10,10,2,2,2,NA,NA,NA,NA,NA,2,10,1,6,3,5,4,9,8,7,7.408,44.624,45.537,21,8,8,8,8,3.088,9.395,10.167,6,8,8,8,8,6.654,13.893,14.779,6,7,8,8,8,6.071,20.699,21.795,8,7,7,7,7,5.668,17.216,18.213,6,1.915,8.923,12.096,2,7,6.593,15.134,16.152,5,7,2.154,8.841,9.557,5,5,16.646,24.559,25.636,5,2,7.517,22.433,23.384,5,5,5.473,8.753,22.237,3,6,6,2.166,11.358,12.128,7,"CDU","CDU","FDP","Bündnis 90/Die Grünen","AfD","SPD",2,3,4,5,1,6,4.801,20.607,21.797,7,"","","Präsident des Deutschen Bundestages","Parteivorsitzender der SPD","",3.142,29.58,30.179,9,"Ja","einer evangelischen Kirche","2500 bis 3000 Euro",40699,2.695,15.548,19.541,7,"Eher unwichtig","Eher unwichtig","Wichtig","Wichtig","Sehr wichtig","Wichtig","Mehrmals täglich",3.005,16.11,16.798,9,"Ja","Einmal am Tag",2.471,3.702,4.427,2,"Ja","SPD","",NA,NA,NA,NA,7,7,7,7,1.937,7.864,8.652,8,7,7,7,7,1.578,9.474,10.605,8,7,7,7,7,1.694,7.427,8.371,6,7,7,7,7,1.073,9.038,9.862,8,"Ich habe die Erklärung gelesen.",4.518,25.73,32.198,4,"Qual951-1209Germany1","9DDBC9A3-559D-E711-813E-121EAC84731D",1238464,511,1,NA,NA,"",NA,4,3,2,1,4,1,2,3,NA,3,NA,2,NA,1,2,3,NA,NA,1,NA,NA,NA,NA,1,2,3,NA,NA,3,2,NA,1
"2017-09-19 18:13:02","2017-09-19 18:23:20","IP Address",100,618,"True","2017-09-19 18:23:21",NA,NA,NA,NA,51.536407470703,9.9389953613281,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1972,"weiblich","Fach-/Hochschulstudium",1.984,16.718,17.827,6,9,8,9,7,8,3,7,NA,NA,NA,3,6,9,2,8,7,10,5,4,1,9.489,56.897,63.593,14,10,3,3,9,6.976,20.519,22.186,8,NA,6,6,3,10.918,24.177,25.383,7,9,4,2,2,6.099,32.697,34.903,8,1,3,2,3,7.264,23.123,23.941,7,0,0,11.744,0,7,17.323,17.323,21.972,1,6,7.189,10.314,10.355,4,7,13.042,13.096,14.004,2,9,20.925,52.155,52.806,5,9,11.525,15.933,43.854,5,1,9,7.237,14.175,14.962,3,"CDU","CDU","","Bündnis 90/Die Grünen","","SPD",4,3,1,6,2,5,9.457,17.003,30.01,8,"","","Präsident des Deutschen Bundestages","Parteivorsitzender der SPD","",10.764,29.022,30.009,7,"Ja","keiner","500 bis 800 Euro",37073,1.13,13.385,17.916,10,"Komplett unwichtig","Komplett unwichtig","Sehr wichtig","Sehr wichtig","Eher unwichtig","Wichtig","Mehrmals täglich",6.386,17.548,18.924,14,"Ja","Einmal pro Woche",2.695,2.71,3.52,2,"Ja","Die Linke","",NA,NA,NA,NA,10,3,5,10,2.813,22.895,24.227,10,NA,6,6,2,3.93,14.926,16.348,6,8,4,1,2,2.795,11.04,12.955,5,2,2,3,3,5.792,14.27,16.3,5,"",19.376,36.613,38.343,2,"Qual951-1209Germany1","B6DFF079-559D-E711-813E-121EAC84731D",1238464,618,1,NA,NA,"",NA,3,2,1,4,2,1,3,4,NA,3,NA,2,1,NA,2,3,1,NA,NA,NA,NA,NA,1,NA,2,3,NA,NA,3,2,1,NA
"2017-09-19 18:17:07","2017-09-19 18:25:22","IP Address",100,495,"True","2017-09-19 18:25:23",NA,NA,NA,NA,50.545501708984,8.5050048828125,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1964,"weiblich","Haupt-/Volksschulabschluss",2.073,11.557,12.994,5,7,5,7,6,7,NA,8,NA,NA,NA,2,10,1,8,7,3,6,4,5,9,16.201,41.644,42.79,10,8,3,7,9,5.329,23.834,24.994,6,9,7,8,2,4.106,17.932,18.518,5,7,7,8,8,9.19,23.977,25.509,5,2,8,6,2,5.26,23.076,24.223,4,0,0,11.414,0,9,12.626,13.684,15.983,2,2,8.836,10.103,11.216,3,3,8.371,8.371,10.251,1,8,16.531,16.531,20.945,1,4,15.243,22.855,24.221,2,2,7,8.793,14.756,15.902,4,"CDU","CDU","Bündnis 90/Die Grünen","Bündnis 90/Die Grünen","AfD","SPD",2,6,1,3,5,4,4.625,18.837,20.155,6,"Parteivorsitzender der Linken","Parteivorsitzender der SPD","Parteivorsitzender der SPD","","",3.845,29.067,30.007,7,"Ja","keiner","1500 bis 2000 Euro",35579,1.646,12.506,15.772,4,"Komplett unwichtig","Komplett unwichtig","Eher unwichtig","Wichtig","Wichtig","Wichtig","Mehrmals täglich",6.531,19.539,21.092,7,"Nein","",NA,NA,NA,NA,"Ja","Die Linke","",NA,NA,NA,NA,9,2,7,9,5.146,20.863,21.74,7,9,7,6,3,3.559,16.742,17.794,4,7,7,6,7,5.274,15.11,16.034,4,2,4,4,2,4.798,13.786,14.787,4,"Ich habe die Erklärung gelesen.",25.535,25.535,32.591,1,"Qual951-1209Germany1","285D8C0F-569D-E711-813E-121EAC84731D",1238464,495,1,NA,NA,"",NA,2,4,1,3,1,4,3,2,NA,3,1,2,NA,NA,2,3,NA,NA,NA,1,1,NA,NA,NA,2,3,NA,1,3,2,NA,NA
"2017-09-19 18:13:20","2017-09-19 18:26:51","IP Address",100,811,"True","2017-09-19 18:26:52",NA,NA,NA,NA,50.932601928711,6.9342041015625,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1978,"weiblich","Fach-/Hochschulstudium",1.839,18.2,20.011,7,5,5,5,5,5,5,5,5,5,5,7,2,1,10,5,3,8,9,6,4,70.115,111.245,112.016,31,6,7,6,6,16.291,74.364,76.953,6,6,8,8,7,14.38,47.596,48.674,11,9,8,8,5,5.367,21.734,23.245,7,9,9,5,5,5.397,82.786,83.732,13,4.176,10.132,11.325,6,8,16.429,24.302,24.934,11,7,9.949,17.463,19.318,9,7,2.466,8.065,9.762,6,7,1.379,22.715,24.495,16,6,13.807,21.281,22.601,6,6,6,2.432,11.538,32.4,7,"CDU","CSU","CDU","CDU","SPD","SPD",5,4,1,3,6,2,5.032,29.555,30.011,14,"","","Präsident des Deutschen Bundestages","","",4.656,28.471,30.015,10,"Ja","keine Angabe","über 3500",50668,6.978,27.829,33.752,12,"Sehr wichtig","Wichtig","Eher unwichtig","Eher unwichtig","Sehr wichtig","Wichtig","Mehrmals täglich",8.641,41.048,41.122,25,"Ja","Mehrmals täglich",5.813,5.837,6.687,2,"Ja","FDP","",NA,NA,NA,NA,7,8,8,7,4.078,5.833,6.601,7,6,7,7,7,11.578,14.939,15.669,6,7,8,7,8,1.643,4.155,5.766,5,9,9,5,7,4.814,31.556,32.452,7,"Ich habe die Erklärung gelesen.",4.441,32.77,34.065,14,"Qual951-1209Germany1","FC40E985-559D-E711-813E-121EAC84731D",1238464,811,1,NA,NA,"",NA,1,2,4,3,4,2,3,1,NA,3,NA,2,1,NA,2,3,NA,1,NA,NA,1,NA,NA,NA,2,3,NA,NA,3,2,NA,1
"2017-09-19 18:14:44","2017-09-19 18:30:13","IP Address",100,929,"True","2017-09-19 18:30:14",NA,NA,NA,NA,50.918792724609,6.9971923828125,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1957,"weiblich","Haupt-/Volksschulabschluss",2.618,14.37,16.729,5,5,6,5,6,6,NA,NA,NA,NA,NA,2,5,8,6,9,7,10,1,3,4,17.537,61.868,63.48,13,10,0,10,10,8.502,40.17,41.854,6,10,8,10,8,12.337,60.027,61.668,9,9,9,0,0,6.92,32.653,35.386,5,0,7,5,5,7.775,25.898,27.906,4,0,0,23.502,0,0,13.444,24.037,26.151,3,4,20.128,22.146,24.092,2,10,21.606,23.637,25.257,2,0,8.198,53.657,55.946,6,10,16.023,70.386,71.627,6,5,10,8.408,26.439,27.837,3,"CDU","CDU","Bündnis 90/Die Grünen","Bündnis 90/Die Grünen","AfD","SPD",3,2,1,4,6,5,4.452,18.338,23.683,6,"Bundesminister für Entwicklung","Parteivorsitzender der Linken","Bundespräsident","Parteivorsitzender der SPD","",6.257,28.6,30.003,8,"Ja","der römisch-katholischen Kirche","800 bis 1100 Euro",53129,3.076,24.346,30.376,7,"Wichtig","Komplett unwichtig","Sehr wichtig","Sehr wichtig","Sehr wichtig","Wichtig","Mehrmals täglich",8.714,31.811,33.653,8,"Ja","Einmal am Tag",5.785,8.945,10.363,2,"Ja","SPD","",NA,NA,NA,NA,10,0,10,10,10.106,35.535,36.786,7,10,8,10,8,5.572,24.767,26.765,5,10,10,0,0,7.337,20.321,22.096,5,0,5,5,5,6.597,17.695,19.729,4,"Ich habe die Erklärung gelesen.",28.376,103.484,106.656,13,"Qual951-1209Germany1","9D0FBDB5-559D-E711-813E-121EAC84731D",1238464,929,1,NA,NA,"",NA,2,1,4,3,1,4,2,3,NA,3,NA,2,NA,1,2,3,1,NA,NA,NA,NA,NA,1,NA,2,3,1,NA,3,2,NA,NA
"2017-09-19 18:16:51","2017-09-19 18:34:06","IP Address",100,1035,"True","2017-09-19 18:34:07",NA,NA,NA,NA,51.445693969727,7.0102996826172,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1981,"weiblich","Haupt-/Volksschulabschluss",1.862,13.422,15.209,7,9,10,NA,7,9,NA,NA,NA,NA,7,4,7,5,1,6,10,2,8,9,3,22.658,50.769,51.594,24,10,2,5,5,26.784,120.156,121.22,10,10,9,10,8,8.454,28.771,29.478,6,2,10,10,5,29.468,59.373,60.198,10,7,3,4,0,37.569,53.785,56.34,6,20.458,21.603,30.61,2,5,27.829,34.608,35.484,4,3,10.931,16.887,17.652,6,9,16.887,27.855,29.465,6,10,8.844,65.069,65.827,18,9,14.597,37.756,38.741,12,5,7,3.658,33.082,35.632,4,"CDU","","","","","SPD",2,4,6,1,5,3,9.644,24.701,30.017,7,"","","","","",3.55,20.006,30.016,10,"Ja","einer evangelischen Kirche","1100 bis 1500 Euro",58099,6.231,20.974,24.706,13,"Sehr wichtig","Eher unwichtig","Wichtig","Wichtig","Sehr wichtig","Sehr wichtig","Mehrmals täglich",7.137,31.128,32.081,23,"Ja","Mehrmals täglich",2.874,2.883,3.833,2,"Ja","Keine Angabe","",NA,NA,NA,NA,3,3,5,7,7.822,28.527,29.638,7,10,7,9,6,25.657,45.091,46.156,10,0,10,10,5,5.935,25.201,27.169,8,5,6,7,9,6.869,31.85,32.604,7,"Ich habe die Erklärung gelesen.",10.484,115.378,116.844,24,"Qual951-1209Germany1","C42A8903-569D-E711-813E-121EAC84731D",1238464,1035,1,NA,NA,"",NA,1,3,4,2,2,1,4,3,NA,3,1,2,NA,NA,2,3,1,NA,NA,NA,NA,NA,1,NA,2,3,1,NA,3,2,NA,NA
